BIOS reset vector jumps to F000:E05B
BIOS loaded from ami_8088_bios_31jan89.bin (8192 bytes)
Reset vector bytes: EA 5B E0 00 F0
IF=0 Shadow=0
index: 1178 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.218 ms]
index: 1179 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.227 ms]
index: 1180 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.237 ms]
index: 1181 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.247 ms]
index: 1182 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.257 ms]
index: 1183 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.266 ms]
index: 1184 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.276 ms]
index: 1185 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.286 ms]
index: 1186 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.295 ms]
index: 1187 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.305 ms]
index: 1188 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.315 ms]
index: 1189 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.324 ms]
index: 1190 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.334 ms]
index: 1191 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.344 ms]
index: 1192 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.353 ms]
index: 1193 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.363 ms]
index: 1194 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.386 ms]
index: 1195 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.396 ms]
index: 1196 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.405 ms]
index: 1197 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.415 ms]
index: 1198 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.424 ms]
index: 1199 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.434 ms]
index: 1200 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.444 ms]
index: 1201 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.453 ms]
index: 1202 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.463 ms]
index: 1203 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.473 ms]
index: 1204 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.482 ms]
index: 1205 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.492 ms]
index: 1206 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.502 ms]
index: 1207 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.511 ms]
index: 1208 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.521 ms]
index: 1209 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.531 ms]
index: 1210 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.540 ms]
index: 1211 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.550 ms]
index: 1212 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.560 ms]
index: 1213 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.569 ms]
index: 1214 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.579 ms]
index: 1215 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.589 ms]
index: 1216 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.598 ms]
index: 1217 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.608 ms]
index: 1218 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.617 ms]
index: 1219 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.627 ms]
index: 1220 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.637 ms]
index: 1221 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.646 ms]
index: 1222 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.656 ms]
index: 1223 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.666 ms]
index: 1224 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.675 ms]
index: 1225 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.685 ms]
index: 1226 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.695 ms]
index: 1227 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.704 ms]
index: 1228 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.714 ms]
index: 1229 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.724 ms]
index: 1230 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.733 ms]
index: 1231 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.743 ms]
index: 1232 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.752 ms]
index: 1233 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.762 ms]
index: 1234 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.772 ms]
index: 1235 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.781 ms]
index: 1236 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.791 ms]
index: 1237 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.801 ms]
index: 1238 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.810 ms]
index: 1239 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.820 ms]
index: 1240 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.830 ms]
index: 1241 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.839 ms]
index: 1242 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.849 ms]
index: 1243 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.871 ms]
index: 1244 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.881 ms]
index: 1245 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.891 ms]
index: 1246 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.900 ms]
index: 1247 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.910 ms]
index: 1248 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.920 ms]
index: 1249 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.930 ms]
index: 1250 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.939 ms]
index: 1251 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.949 ms]
index: 1252 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.959 ms]
index: 1253 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.968 ms]
index: 1254 OUT port 0x0043, size 1, value 0x40  # forced_out [    14.978 ms]
index: 1255 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.988 ms]
index: 1256 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    14.998 ms]
index: 1257 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.007 ms]
index: 1258 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.017 ms]
index: 1259 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.027 ms]
index: 1260 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.036 ms]
index: 1261 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.046 ms]
index: 1262 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.056 ms]
index: 1263 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.065 ms]
index: 1264 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.075 ms]
index: 1265 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.085 ms]
index: 1266 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.094 ms]
index: 1267 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.104 ms]
index: 1268 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.114 ms]
index: 1269 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.123 ms]
index: 1270 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.133 ms]
index: 1271 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.143 ms]
index: 1272 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.152 ms]
index: 1273 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.162 ms]
index: 1274 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.175 ms]
index: 1275 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.186 ms]
index: 1276 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.196 ms]
index: 1277 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.206 ms]
index: 1278 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.215 ms]
index: 1279 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.225 ms]
index: 1280 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.235 ms]
index: 1281 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.244 ms]
index: 1282 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.254 ms]
index: 1283 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.263 ms]
index: 1284 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.273 ms]
index: 1285 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.283 ms]
index: 1286 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.292 ms]
index: 1287 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.302 ms]
index: 1288 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.312 ms]
index: 1289 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.322 ms]
index: 1290 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.331 ms]
index: 1291 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.341 ms]
index: 1292 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.364 ms]
index: 1293 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.373 ms]
index: 1294 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.383 ms]
index: 1295 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.393 ms]
index: 1296 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.402 ms]
index: 1297 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.412 ms]
index: 1298 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.422 ms]
index: 1299 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.431 ms]
index: 1300 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.441 ms]
index: 1301 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.451 ms]
index: 1302 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.460 ms]
index: 1303 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.470 ms]
index: 1304 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.480 ms]
index: 1305 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.489 ms]
index: 1306 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.499 ms]
index: 1307 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.509 ms]
index: 1308 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.518 ms]
index: 1309 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.528 ms]
index: 1310 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.538 ms]
index: 1311 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.547 ms]
index: 1312 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.557 ms]
index: 1313 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.567 ms]
index: 1314 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.576 ms]
index: 1315 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.586 ms]
index: 1316 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.596 ms]
index: 1317 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.605 ms]
index: 1318 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.615 ms]
index: 1319 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.625 ms]
index: 1320 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.634 ms]
index: 1321 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.644 ms]
index: 1322 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.654 ms]
index: 1323 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.664 ms]
index: 1324 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.673 ms]
index: 1325 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.683 ms]
index: 1326 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.693 ms]
index: 1327 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.702 ms]
index: 1328 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.712 ms]
index: 1329 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.721 ms]
index: 1330 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.731 ms]
index: 1331 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.741 ms]
index: 1332 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.750 ms]
index: 1333 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.760 ms]
index: 1334 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.770 ms]
index: 1335 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.779 ms]
index: 1336 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.789 ms]
index: 1337 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.799 ms]
index: 1338 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.808 ms]
index: 1339 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.818 ms]
index: 1340 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.828 ms]
index: 1341 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.850 ms]
index: 1342 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.860 ms]
index: 1343 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.869 ms]
index: 1344 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.879 ms]
index: 1345 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.888 ms]
index: 1346 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.898 ms]
index: 1347 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.908 ms]
index: 1348 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.917 ms]
index: 1349 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.927 ms]
index: 1350 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.937 ms]
index: 1351 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.946 ms]
index: 1352 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.956 ms]
index: 1353 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.966 ms]
index: 1354 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.975 ms]
index: 1355 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    15.985 ms]
index: 1356 OUT port 0x0043, size 1, value 0x40  # forced_out [    15.995 ms]
index: 1357 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.004 ms]
index: 1358 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.014 ms]
index: 1359 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.024 ms]
index: 1360 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.033 ms]
index: 1361 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.043 ms]
index: 1362 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.053 ms]
index: 1363 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.062 ms]
index: 1364 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.072 ms]
index: 1365 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.082 ms]
index: 1366 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.091 ms]
index: 1367 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.101 ms]
index: 1368 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.111 ms]
index: 1369 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.120 ms]
index: 1370 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.130 ms]
index: 1371 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.140 ms]
index: 1372 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.149 ms]
index: 1373 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.159 ms]
index: 1374 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.169 ms]
index: 1375 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.190 ms]
index: 1376 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.200 ms]
index: 1377 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.210 ms]
index: 1378 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.220 ms]
index: 1379 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.229 ms]
index: 1380 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.239 ms]
index: 1381 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.249 ms]
index: 1382 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.259 ms]
index: 1383 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.268 ms]
index: 1384 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.278 ms]
index: 1385 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.288 ms]
index: 1386 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.298 ms]
index: 1387 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.307 ms]
index: 1388 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.317 ms]
index: 1389 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.327 ms]
index: 1390 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.350 ms]
index: 1391 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.360 ms]
index: 1392 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.369 ms]
index: 1393 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.379 ms]
index: 1394 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.389 ms]
index: 1395 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.399 ms]
index: 1396 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.408 ms]
index: 1397 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.418 ms]
index: 1398 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.428 ms]
index: 1399 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.437 ms]
index: 1400 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.447 ms]
index: 1401 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.457 ms]
index: 1402 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.466 ms]
index: 1403 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.476 ms]
index: 1404 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.486 ms]
index: 1405 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.539 ms]
index: 1406 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.549 ms]
index: 1407 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.559 ms]
index: 1408 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.568 ms]
index: 1409 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.578 ms]
index: 1410 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.588 ms]
index: 1411 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.597 ms]
index: 1412 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.607 ms]
index: 1413 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.617 ms]
index: 1414 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.626 ms]
index: 1415 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.636 ms]
index: 1416 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.646 ms]
index: 1417 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.655 ms]
index: 1418 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.665 ms]
index: 1419 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.675 ms]
index: 1420 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.684 ms]
index: 1421 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.694 ms]
index: 1422 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.704 ms]
index: 1423 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.713 ms]
index: 1424 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.723 ms]
index: 1425 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.733 ms]
index: 1426 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.742 ms]
index: 1427 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.752 ms]
index: 1428 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.762 ms]
index: 1429 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.771 ms]
index: 1430 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.781 ms]
index: 1431 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.791 ms]
index: 1432 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.800 ms]
index: 1433 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.810 ms]
index: 1434 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.820 ms]
index: 1435 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.829 ms]
index: 1436 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.839 ms]
index: 1437 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.849 ms]
index: 1438 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.858 ms]
index: 1439 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.881 ms]
index: 1440 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.891 ms]
index: 1441 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.901 ms]
index: 1442 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.910 ms]
index: 1443 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.920 ms]
index: 1444 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.930 ms]
index: 1445 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.939 ms]
index: 1446 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.949 ms]
index: 1447 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.959 ms]
index: 1448 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.968 ms]
index: 1449 OUT port 0x0043, size 1, value 0x40  # forced_out [    16.978 ms]
index: 1450 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.988 ms]
index: 1451 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    16.997 ms]
index: 1452 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.007 ms]
index: 1453 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.017 ms]
index: 1454 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.026 ms]
index: 1455 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.036 ms]
index: 1456 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.046 ms]
index: 1457 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.055 ms]
index: 1458 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.065 ms]
index: 1459 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.074 ms]
index: 1460 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.084 ms]
index: 1461 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.094 ms]
index: 1462 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.103 ms]
index: 1463 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.113 ms]
index: 1464 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.123 ms]
index: 1465 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.132 ms]
index: 1466 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.142 ms]
index: 1467 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.152 ms]
index: 1468 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.161 ms]
index: 1469 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.171 ms]
index: 1470 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.186 ms]
index: 1471 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.211 ms]
index: 1472 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.221 ms]
index: 1473 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.231 ms]
index: 1474 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.241 ms]
index: 1475 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.250 ms]
index: 1476 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.260 ms]
index: 1477 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.270 ms]
index: 1478 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.279 ms]
index: 1479 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.289 ms]
index: 1480 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.299 ms]
index: 1481 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.308 ms]
index: 1482 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.318 ms]
index: 1483 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.328 ms]
index: 1484 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.337 ms]
index: 1485 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.347 ms]
index: 1486 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.357 ms]
index: 1487 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.366 ms]
index: 1488 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.376 ms]
index: 1489 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.400 ms]
index: 1490 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.410 ms]
index: 1491 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.419 ms]
index: 1492 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.429 ms]
index: 1493 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.439 ms]
index: 1494 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.448 ms]
index: 1495 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.458 ms]
index: 1496 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.468 ms]
index: 1497 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.477 ms]
index: 1498 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.487 ms]
index: 1499 IN  port 0x0041, size 1, value 0x00  # forced_in(default) [    17.497 ms]
index: 1500 OUT port 0x0043, size 1, value 0x40  # forced_out [    17.506 ms]
